,detection_id,arrival_time,pre_orderboard,orderboard,pickup,total_time
437,1086963,2022-03-22T21:09:19,19.0,146.0,35.0,432
438,1086975,2022-03-22T21:09:54,136.0,86.0,172.0,566
439,1086978,2022-03-22T21:12:27,73.0,49.0,118.0,528
440,1086981,2022-03-22T21:15:47,,88.0,61.0,384
441,1086985,2022-03-22T21:16:04,80.0,166.0,218.0,584
442,1086992,2022-03-22T21:22:41,,64.0,169.0,353
443,1087002,2022-03-22T21:25:37,,31.0,332.0,502
444,1087008,2022-03-22T21:30:17,,46.0,114.0,329
445,1087026,2022-03-22T21:31:02,10.0,81.0,259.0,536
446,1087030,2022-03-22T21:31:25,73.0,36.0,50.0,560
447,1087031,2022-03-22T21:32:51,25.0,50.0,46.0,516
448,1087034,2022-03-22T21:33:28,43.0,27.0,26.0,502
449,1087037,2022-03-22T21:37:32,,71.0,38.0,293
450,1087068,2022-03-22T21:47:28,,95.0,387.0,508
451,1087073,2022-03-22T21:49:21,,14.0,73.0,465
452,1087076,2022-03-22T21:53:17,,92.0,52.0,282
453,1088297,2022-03-23T07:34:40,,,231.0,237
454,1088337,2022-03-23T07:39:31,,25.0,285.0,335
455,1088359,2022-03-23T07:47:54,20.0,53.0,168.0,270
456,1088367,2022-03-23T07:53:44,,11.0,100.0,133
457,1088379,2022-03-23T08:00:04,,,279.0,286
458,1088404,2022-03-23T08:08:22,30.0,31.0,202.0,287
459,1088454,2022-03-23T08:22:32,3.0,46.0,290.0,362
460,1088461,2022-03-23T08:27:11,,22.0,162.0,256
461,1088470,2022-03-23T08:28:43,,28.0,86.0,250
462,1088500,2022-03-23T08:40:28,,30.0,152.0,212
463,1088504,2022-03-23T08:40:49,35.0,40.0,158.0,345
464,1088515,2022-03-23T08:45:07,,38.0,129.0,227
465,1088537,2022-03-23T08:48:14,,55.0,409.0,497
466,1088544,2022-03-23T08:52:44,,39.0,77.0,300
467,1088545,2022-03-23T08:52:52,38.0,122.0,65.0,359
468,1088547,2022-03-23T08:53:38,118.0,55.0,117.0,426
469,1088554,2022-03-23T08:56:35,47.0,30.0,135.0,378
470,1088556,2022-03-23T09:01:29,26.0,28.0,86.0,168
471,1088574,2022-03-23T09:04:21,,27.0,254.0,307
472,1088601,2022-03-23T09:13:20,,28.0,85.0,135
473,1088610,2022-03-23T09:15:04,,70.0,220.0,313
474,1088672,2022-03-23T09:33:26,43.0,123.0,397.0,589
475,1088674,2022-03-23T09:34:30,104.0,57.0,110.0,532
476,1088695,2022-03-23T09:38:08,,18.0,224.0,539
477,1088702,2022-03-23T09:41:41,,156.0,69.0,387
478,1088726,2022-03-23T09:46:59,,28.0,409.0,478
479,1088733,2022-03-23T09:48:37,,43.0,149.0,531
480,1088740,2022-03-23T09:48:45,39.0,60.0,105.0,627
481,1088752,2022-03-23T09:49:37,53.0,80.0,158.0,731
482,1088771,2022-03-23T09:50:53,64.0,106.0,265.0,918
483,1088785,2022-03-23T09:55:32,,120.0,170.0,804
484,1088781,2022-03-23T09:55:48,107.0,131.0,59.0,747
485,1088784,2022-03-23T09:57:45,124.0,136.0,41.0,669
486,1088802,2022-03-23T10:08:12,1.0,85.0,152.0,263
487,1088805,2022-03-23T10:09:49,,17.0,56.0,220
488,1088842,2022-03-23T10:18:21,,29.0,113.0,165
489,1088854,2022-03-23T10:18:48,8.0,68.0,176.0,306
490,1088860,2022-03-23T10:20:19,17.0,61.0,114.0,324
491,1088868,2022-03-23T10:21:16,24.0,108.0,83.0,350
492,1088889,2022-03-23T10:26:10,4.0,60.0,200.0,287
493,1088898,2022-03-23T10:27:09,9.0,41.0,106.0,330
494,1088903,2022-03-23T10:27:32,34.0,88.0,67.0,372
495,1088908,2022-03-23T10:29:40,,40.0,90.0,330
496,1088925,2022-03-23T10:31:22,,88.0,218.0,442
497,1088936,2022-03-23T10:32:36,22.0,98.0,162.0,530
498,1088948,2022-03-23T10:35:50,,89.0,147.0,474
499,1088999,2022-03-23T10:44:55,53.0,65.0,337.0,548
500,1088970,2022-03-23T10:46:01,,,143.0,150
501,1089003,2022-03-23T10:46:02,56.0,52.0,74.0,555
502,1089015,2022-03-23T10:47:06,46.0,33.0,135.0,625
503,1089019,2022-03-23T10:50:23,,37.0,28.0,453
504,1089022,2022-03-23T10:51:22,,22.0,58.0,449
505,1089032,2022-03-23T10:53:09,3.0,79.0,113.0,451
506,1089040,2022-03-23T10:53:20,84.0,126.0,87.0,526
507,1089046,2022-03-23T10:57:45,,21.0,124.0,383
508,1089058,2022-03-23T10:59:10,3.0,119.0,163.0,447
509,1089067,2022-03-23T11:01:26,2.0,67.0,86.0,393
510,1089086,2022-03-23T11:08:05,,35.0,147.0,212
511,1089117,2022-03-23T11:14:30,,39.0,139.0,211
512,1089126,2022-03-23T11:14:37,35.0,33.0,96.0,295
513,1089145,2022-03-23T11:15:21,27.0,68.0,121.0,370
514,1089164,2022-03-23T11:19:18,,90.0,272.0,410
515,1089178,2022-03-23T11:19:53,58.0,48.0,130.0,503
516,1089197,2022-03-23T11:21:03,42.0,109.0,185.0,617
517,1089202,2022-03-23T11:23:40,,90.0,35.0,494
518,1089207,2022-03-23T11:23:47,85.0,87.0,111.0,597
519,1089214,2022-03-23T11:25:20,82.0,98.0,168.0,647
520,1089221,2022-03-23T11:26:49,96.0,100.0,71.0,620
521,1089223,2022-03-23T11:28:35,94.0,85.0,24.0,536
522,1089224,2022-03-23T11:30:19,79.0,47.0,33.0,459
523,1089257,2022-03-23T11:37:08,,64.0,395.0,486
524,1089259,2022-03-23T11:37:58,14.0,83.0,93.0,523
525,1089267,2022-03-23T11:38:46,54.0,70.0,94.0,561
526,1089271,2022-03-23T11:40:12,44.0,78.0,41.0,515
527,1089278,2022-03-23T11:43:04,,41.0,45.0,386
528,1089285,2022-03-23T11:43:22,32.0,122.0,83.0,451
529,1089297,2022-03-23T11:44:29,92.0,79.0,139.0,517
530,1089299,2022-03-23T11:48:06,,27.0,52.0,349
531,1089306,2022-03-23T11:48:14,23.0,107.0,123.0,458
532,1089317,2022-03-23T11:53:30,,91.0,133.0,273
533,1089318,2022-03-23T11:56:19,,0.0,8.0,113
534,1089334,2022-03-23T11:57:22,,35.0,149.0,215
535,1089346,2022-03-23T12:00:50,,,75.0,82
536,1089363,2022-03-23T12:01:16,,36.0,191.0,256
537,1089372,2022-03-23T12:01:30,34.0,50.0,130.0,368
538,1089376,2022-03-23T12:03:46,,28.0,46.0,276
539,1089384,2022-03-23T12:04:47,,25.0,76.0,289
540,1089388,2022-03-23T12:06:15,,33.0,48.0,243
541,1089392,2022-03-23T12:06:26,29.0,37.0,40.0,270
542,1089402,2022-03-23T12:07:31,4.0,52.0,104.0,305
543,1089406,2022-03-23T12:07:49,42.0,41.0,62.0,343
544,1089414,2022-03-23T12:08:39,37.0,93.0,68.0,360
545,1089424,2022-03-23T12:10:56,,89.0,67.0,285
546,1089434,2022-03-23T12:13:28,45.0,54.0,133.0,265
547,1089440,2022-03-23T12:16:06,,27.0,66.0,178
548,1089456,2022-03-23T12:16:29,8.0,52.0,125.0,276
549,1089465,2022-03-23T12:16:49,51.0,90.0,103.0,339
550,1089476,2022-03-23T12:19:26,17.0,114.0,101.0,287
551,1089499,2022-03-23T12:19:53,109.0,32.0,91.0,347
552,1089778,2022-03-23T12:21:51,28.0,37.0,212.0,435
553,1089784,2022-03-23T12:22:31,31.0,23.0,65.0,459
554,1089795,2022-03-23T12:23:55,3.0,35.0,107.0,481
555,1089807,2022-03-23T12:27:09,,74.0,98.0,383
556,1089813,2022-03-23T12:27:31,56.0,71.0,56.0,415
557,1089822,2022-03-23T12:28:38,67.0,42.0,137.0,488
558,1089831,2022-03-23T12:30:33,,30.0,141.0,510
559,1089846,2022-03-23T12:30:40,28.0,109.0,179.0,680
560,1089847,2022-03-23T12:31:16,106.0,127.0,70.0,652
561,1089862,2022-03-23T12:33:12,123.0,134.0,156.0,686
562,1089873,2022-03-23T12:35:24,130.0,52.0,141.0,660
563,1089904,2022-03-23T12:39:58,39.0,79.0,119.0,405
564,1089933,2022-03-23T12:40:45,80.0,185.0,208.0,567
565,1089944,2022-03-23T12:42:14,180.0,50.0,72.0,544
566,1089953,2022-03-23T12:45:23,45.0,84.0,130.0,486
567,1089959,2022-03-23T12:46:17,78.0,124.0,116.0,543
568,1089968,2022-03-23T12:47:43,126.0,77.0,115.0,569
569,1089984,2022-03-23T12:49:57,72.0,87.0,132.0,565
570,1089992,2022-03-23T12:51:15,85.0,29.0,105.0,590
571,1089996,2022-03-23T12:52:48,25.0,37.0,36.0,528
572,1090003,2022-03-23T12:53:21,33.0,106.0,103.0,594
573,1090009,2022-03-23T12:54:04,102.0,66.0,57.0,606
574,1090019,2022-03-23T12:55:54,62.0,75.0,112.0,594
575,1090024,2022-03-23T12:57:03,74.0,71.0,71.0,594
576,1090020,2022-03-23T12:58:24,69.0,91.0,7.0,455
577,1090035,2022-03-23T12:59:41,85.0,58.0,139.0,573
578,1090050,2022-03-23T13:01:14,49.0,40.0,141.0,617
579,1090056,2022-03-23T13:02:09,36.0,64.0,87.0,646
580,1090061,2022-03-23T13:02:54,59.0,25.0,51.0,646
581,1090064,2022-03-23T13:04:00,28.0,87.0,42.0,614
582,1090065,2022-03-23T13:05:11,52.0,97.0,34.0,571
583,1090075,2022-03-23T13:06:12,189.0,29.0,110.0,618
584,1090083,2022-03-23T13:09:29,24.0,99.0,111.0,529
585,1090088,2022-03-23T13:10:02,93.0,121.0,76.0,570
586,1090104,2022-03-23T13:11:43,116.0,69.0,143.0,609
587,1090108,2022-03-23T13:13:46,65.0,96.0,70.0,558
588,1090122,2022-03-23T13:15:01,90.0,58.0,144.0,626
589,1090123,2022-03-23T13:17:37,,37.0,37.0,504
590,1090130,2022-03-23T13:17:39,37.0,57.0,79.0,577
591,1090135,2022-03-23T13:18:26,51.0,158.0,89.0,614
592,1090138,2022-03-23T13:20:45,74.0,68.0,68.0,539
593,1090142,2022-03-23T13:22:07,66.0,136.0,57.0,513
594,1090146,2022-03-23T13:23:16,134.0,65.0,51.0,493
595,1090151,2022-03-23T13:25:33,60.0,49.0,46.0,401
596,1090163,2022-03-23T13:27:52,16.0,84.0,79.0,338
597,1090167,2022-03-23T13:30:21,,47.0,94.0,277
598,1090170,2022-03-23T13:30:42,27.0,49.0,41.0,296
599,1090174,2022-03-23T13:31:18,42.0,83.0,56.0,312
600,1090186,2022-03-23T13:32:06,82.0,55.0,108.0,368
601,1090189,2022-03-23T13:33:36,50.0,21.0,65.0,343
602,1090192,2022-03-23T13:34:46,45.0,59.0,43.0,305
603,1090194,2022-03-23T13:37:22,,83.0,63.0,210
604,1090199,2022-03-23T13:37:45,62.0,63.0,56.0,240
605,1090205,2022-03-23T13:39:59,1.0,29.0,93.0,193
606,1090211,2022-03-23T13:41:16,,57.0,44.0,158
607,1090239,2022-03-23T13:43:12,,,243.0,285
608,1090285,2022-03-23T13:51:16,1.0,49.0,131.0,249
609,1090291,2022-03-23T13:51:31,42.0,40.0,61.0,289
610,1090312,2022-03-23T13:55:01,,92.0,270.0,388
611,1090321,2022-03-23T13:55:07,86.0,65.0,175.0,548
612,1090332,2022-03-23T13:56:43,59.0,46.0,116.0,566
613,1090336,2022-03-23T13:59:25,,23.0,52.0,442
614,1090342,2022-03-23T13:59:39,11.0,33.0,67.0,486
615,1090346,2022-03-23T14:00:27,,36.0,43.0,474
616,1090364,2022-03-23T14:01:13,,17.0,112.0,540
617,1090362,2022-03-23T14:01:35,,147.0,80.0,515
618,1090370,2022-03-23T14:02:27,86.0,55.0,53.0,510
619,1090388,2022-03-23T14:04:07,80.0,48.0,146.0,617
620,1090397,2022-03-23T14:06:10,32.0,94.0,92.0,577
621,1090411,2022-03-23T14:07:14,77.0,59.0,117.0,630
622,1090422,2022-03-23T14:09:56,19.0,45.0,104.0,570
623,1090430,2022-03-23T14:11:00,6.0,50.0,54.0,558
624,1090444,2022-03-23T14:11:27,33.0,30.0,138.0,669
625,1090456,2022-03-23T14:12:09,29.0,74.0,68.0,692
626,1090464,2022-03-23T14:14:01,,96.0,73.0,647
627,1090468,2022-03-23T14:15:59,1.0,72.0,60.0,585
628,1090474,2022-03-23T14:16:07,68.0,67.0,53.0,627
629,1090479,2022-03-23T14:17:28,56.0,61.0,43.0,586
630,1090502,2022-03-23T14:18:31,62.0,118.0,159.0,833
631,1090510,2022-03-23T14:28:42,7.0,31.0,123.0,342
632,1090525,2022-03-23T14:30:32,,38.0,136.0,392
633,1090539,2022-03-23T14:32:23,24.0,93.0,220.0,498
634,1090542,2022-03-23T14:34:09,14.0,29.0,42.0,428
635,1090552,2022-03-23T14:34:32,28.0,37.0,99.0,506
636,1090569,2022-03-23T14:37:06,113.0,62.0,88.0,630
637,1090561,2022-03-23T14:37:22,,91.0,191.0,524
638,1090609,2022-03-23T14:39:37,31.0,77.0,307.0,1105
639,1090623,2022-03-23T14:51:10,,77.0,244.0,718
640,1090631,2022-03-23T14:57:45,,53.0,189.0,510
641,1090637,2022-03-23T14:58:47,,49.0,145.0,591
642,1090648,2022-03-23T15:03:06,,86.0,62.0,523
643,1090653,2022-03-23T15:03:47,48.0,114.0,67.0,547
644,1090661,2022-03-23T15:08:05,20.0,19.0,84.0,368
645,1090670,2022-03-23T15:10:19,,42.0,240.0,474
646,1090675,2022-03-23T15:10:40,28.0,88.0,97.0,555
647,1090676,2022-03-23T15:12:13,40.0,47.0,82.0,544
648,1090691,2022-03-23T15:13:10,46.0,53.0,269.0,754
649,1090695,2022-03-23T15:15:26,79.0,65.0,71.0,687
650,1090704,2022-03-23T15:17:28,25.0,73.0,97.0,663
651,1090711,2022-03-23T15:19:05,11.0,63.0,116.0,677
652,1090709,2022-03-23T15:23:29,,37.0,30.0,379
653,1090713,2022-03-23T15:26:39,,20.0,43.0,230
654,1090718,2022-03-23T15:28:17,,26.0,52.0,179
655,1090741,2022-03-23T15:29:28,,20.0,335.0,477
656,1090767,2022-03-23T15:30:39,,49.0,346.0,748
657,1090770,2022-03-23T15:31:11,20.0,47.0,54.0,773
658,1090775,2022-03-23T15:31:45,37.0,29.0,78.0,813
659,1090781,2022-03-23T15:37:01,,70.0,50.0,532
660,1090794,2022-03-23T15:37:11,73.0,114.0,165.0,684
661,1090800,2022-03-23T15:38:31,110.0,66.0,43.0,645
662,1090808,2022-03-23T15:44:32,,27.0,88.0,370
663,1090825,2022-03-23T15:45:51,,34.0,244.0,532
664,1090829,2022-03-23T15:48:58,,50.0,59.0,407
665,1090847,2022-03-23T15:50:18,,40.0,291.0,608
666,1090854,2022-03-23T15:52:53,80.0,39.0,89.0,530
667,1090862,2022-03-23T15:55:05,,27.0,168.0,557
668,1090877,2022-03-23T15:58:21,,40.0,225.0,584
669,1090930,2022-03-23T15:59:22,12.0,85.0,431.0,948
670,1090937,2022-03-23T15:59:44,82.0,97.0,111.0,1034
671,1090938,2022-03-23T16:01:50,55.0,20.0,41.0,921
672,1090939,2022-03-23T16:02:54,16.0,21.0,40.0,892
673,1090944,2022-03-23T16:05:24,,38.0,49.0,833
674,1090948,2022-03-23T16:11:05,24.0,83.0,55.0,561
675,1090953,2022-03-23T16:11:36,77.0,37.0,80.0,601
676,1090956,2022-03-23T16:13:01,32.0,59.0,41.0,551
677,1090960,2022-03-23T16:13:43,55.0,53.0,32.0,538
678,1090984,2022-03-23T16:14:46,49.0,66.0,330.0,801
679,1090985,2022-03-23T16:15:43,89.0,36.0,40.0,764
680,1090987,2022-03-23T16:17:18,35.0,83.0,44.0,708
681,1091027,2022-03-23T16:30:23,,35.0,365.0,484
682,1091031,2022-03-23T16:30:23,39.0,35.0,51.0,529
683,1091002,2022-03-23T16:30:23,,,117.0,124
684,1091038,2022-03-23T16:31:12,30.0,32.0,30.0,512
685,1091052,2022-03-23T16:32:35,22.0,128.0,186.0,612
686,1091055,2022-03-23T16:33:52,78.0,45.0,49.0,582
687,1091063,2022-03-23T16:38:34,,41.0,64.0,359
688,1091069,2022-03-23T16:39:38,,18.0,54.0,347
689,1091072,2022-03-23T16:39:49,14.0,41.0,47.0,381
690,1091080,2022-03-23T16:41:14,19.0,69.0,70.0,421
691,1091078,2022-03-23T16:41:18,,13.0,61.0,349
692,1091092,2022-03-23T16:43:31,2.0,58.0,94.0,382
693,1091094,2022-03-23T16:44:10,40.0,36.0,40.0,361
694,1091099,2022-03-23T16:47:31,1.0,77.0,115.0,271
695,1091108,2022-03-23T16:47:38,76.0,91.0,139.0,398
696,1091121,2022-03-23T16:53:01,,38.0,218.0,290
697,1091187,2022-03-23T16:56:53,44.0,82.0,115.0,270
698,1091123,2022-03-23T16:57:46,,,30.0,37
699,1091191,2022-03-23T16:59:07,1.0,43.0,46.0,183
700,1091222,2022-03-23T17:04:42,,28.0,195.0,249
701,1091230,2022-03-23T17:06:41,33.0,59.0,149.0,278
702,1091257,2022-03-23T17:08:45,,100.0,366.0,542
703,1091263,2022-03-23T17:08:57,90.0,68.0,111.0,637
704,1091267,2022-03-23T17:10:41,59.0,64.0,48.0,580
705,1091272,2022-03-23T17:12:17,32.0,84.0,49.0,533
706,1091278,2022-03-23T17:12:59,78.0,75.0,60.0,547
707,1091284,2022-03-23T17:14:28,68.0,58.0,97.0,552
708,1091286,2022-03-23T17:15:47,51.0,63.0,34.0,500
709,1091299,2022-03-23T17:16:46,58.0,65.0,131.0,571
710,1091323,2022-03-23T17:17:50,99.0,93.0,285.0,792
711,1091325,2022-03-23T17:21:15,,53.0,34.0,629
712,1091328,2022-03-23T17:21:15,54.0,37.0,36.0,664
713,1091332,2022-03-23T17:22:18,34.0,86.0,77.0,680
714,1091336,2022-03-23T17:23:00,83.0,64.0,48.0,682
715,1091340,2022-03-23T17:24:29,61.0,61.0,125.0,715
716,1091343,2022-03-23T17:25:41,61.0,274.0,45.0,683
717,1091358,2022-03-23T17:26:50,269.0,162.0,219.0,827
718,1091363,2022-03-23T17:31:26,157.0,37.0,38.0,587
719,1091364,2022-03-23T17:34:11,34.0,28.0,26.0,446
720,1091373,2022-03-23T17:35:19,,118.0,81.0,460
721,1091381,2022-03-23T17:35:27,113.0,73.0,100.0,549
722,1091383,2022-03-23T17:38:43,69.0,42.0,33.0,384
723,1091384,2022-03-23T17:40:14,17.0,44.0,31.0,326
724,1091390,2022-03-23T17:40:36,43.0,61.0,52.0,353
725,1091412,2022-03-23T17:41:45,41.0,45.0,188.0,469
726,1091414,2022-03-23T17:44:25,17.0,79.0,36.0,343
727,1091421,2022-03-23T17:47:21,,30.0,59.0,220
728,1091429,2022-03-23T17:48:49,15.0,103.0,69.0,242
729,1091460,2022-03-23T17:49:16,95.0,59.0,348.0,565
730,1091425,2022-03-23T17:50:37,,,65.0,71
731,1091464,2022-03-23T17:50:58,54.0,84.0,53.0,513
732,1091475,2022-03-23T17:51:59,82.0,44.0,239.0,686
733,1091477,2022-03-23T17:53:29,40.0,59.0,47.0,640
734,1091495,2022-03-23T17:54:18,53.0,65.0,30.0,614
735,1091554,2022-03-23T17:55:22,59.0,136.0,48.0,597
736,1091557,2022-03-23T17:56:36,124.0,95.0,48.0,567
737,1091560,2022-03-23T17:58:48,93.0,182.0,54.0,489
738,1091580,2022-03-23T18:00:27,178.0,48.0,229.0,616
739,1091584,2022-03-23T18:02:28,111.0,53.0,41.0,535
740,1091587,2022-03-23T18:04:29,48.0,53.0,65.0,477
741,1091591,2022-03-23T18:05:25,50.0,55.0,67.0,486
742,1091611,2022-03-23T18:06:21,51.0,67.0,301.0,703
743,1091614,2022-03-23T18:07:23,65.0,109.0,53.0,690
744,1091619,2022-03-23T18:08:36,117.0,62.0,84.0,703
745,1091624,2022-03-23T18:10:43,55.0,54.0,56.0,624
746,1091630,2022-03-23T18:11:45,50.0,38.0,85.0,617
747,1091632,2022-03-23T18:12:42,35.0,64.0,44.0,599
748,1091641,2022-03-23T18:13:24,62.0,236.0,137.0,691
749,1091652,2022-03-23T18:16:02,159.0,41.0,128.0,656
750,1091654,2022-03-23T18:18:48,37.0,93.0,62.0,549
751,1091659,2022-03-23T18:19:31,91.0,58.0,147.0,649
752,1091662,2022-03-23T18:21:11,55.0,61.0,50.0,595
753,1091670,2022-03-23T18:22:13,57.0,42.0,58.0,586
754,1091672,2022-03-23T18:23:18,51.0,48.0,29.0,545
755,1091678,2022-03-23T18:24:23,46.0,187.0,66.0,544
756,1091687,2022-03-23T18:25:15,186.0,61.0,192.0,683
757,1091690,2022-03-23T18:28:29,58.0,134.0,57.0,544
758,1091705,2022-03-23T18:28:35,139.0,46.0,291.0,824
759,1091707,2022-03-23T18:31:53,46.0,89.0,30.0,649
760,1091718,2022-03-23T18:34:01,10.0,52.0,137.0,659
761,1091719,2022-03-23T18:34:20,46.0,86.0,41.0,678
762,1091727,2022-03-23T18:35:13,83.0,63.0,49.0,722
763,1091722,2022-03-23T18:36:05,96.0,71.0,57.0,624
764,1091734,2022-03-23T18:37:47,69.0,205.0,132.0,694
765,1091739,2022-03-23T18:39:06,201.0,130.0,112.0,723
766,1091762,2022-03-23T18:42:34,123.0,38.0,342.0,855
767,1091763,2022-03-23T18:44:49,34.0,45.0,31.0,750
768,1091769,2022-03-23T18:45:29,41.0,44.0,46.0,757
769,1091771,2022-03-23T18:46:19,43.0,32.0,41.0,746
770,1091778,2022-03-23T18:47:11,44.0,110.0,180.0,868
771,1091782,2022-03-23T18:48:03,103.0,85.0,97.0,877
772,1091781,2022-03-23T18:49:52,82.0,350.0,54.0,764
773,1091786,2022-03-23T18:51:22,345.0,122.0,75.0,744
774,1091794,2022-03-23T18:57:15,117.0,44.0,68.0,457
775,1091800,2022-03-23T18:59:20,48.0,185.0,80.0,410
776,1091807,2022-03-23T19:00:15,178.0,45.0,95.0,450
777,1091817,2022-03-23T19:03:24,37.0,65.0,141.0,401
778,1091827,2022-03-23T19:04:10,61.0,114.0,175.0,523
779,1091833,2022-03-23T19:05:23,106.0,94.0,107.0,552
780,1091838,2022-03-23T19:07:15,92.0,105.0,150.0,586
781,1091840,2022-03-23T19:08:56,99.0,41.0,37.0,519
782,1091843,2022-03-23T19:10:42,35.0,24.0,70.0,482
783,1091848,2022-03-23T19:11:24,22.0,66.0,64.0,501
784,1091851,2022-03-23T19:11:53,125.0,117.0,37.0,506
785,1091856,2022-03-23T19:17:10,,52.0,181.0,364
786,1091861,2022-03-23T19:19:16,1.0,91.0,49.0,282
787,1091862,2022-03-23T19:20:22,29.0,83.0,55.0,267
788,1091868,2022-03-23T19:21:00,80.0,90.0,155.0,381
789,1091871,2022-03-23T19:22:29,84.0,93.0,107.0,397
790,1091881,2022-03-23T19:24:01,90.0,86.0,227.0,526
791,1091894,2022-03-23T19:25:40,85.0,42.0,273.0,699
792,1091895,2022-03-23T19:27:16,35.0,99.0,27.0,625
793,1091901,2022-03-23T19:29:50,1.0,110.0,72.0,539
794,1091903,2022-03-23T19:30:15,89.0,82.0,48.0,557
795,1091913,2022-03-23T19:31:54,74.0,57.0,173.0,627
796,1091912,2022-03-23T19:33:16,54.0,109.0,52.0,537
797,1091914,2022-03-23T19:34:19,102.0,79.0,34.0,507
798,1091922,2022-03-23T19:36:13,69.0,38.0,198.0,586
799,1091933,2022-03-23T19:37:31,54.0,139.0,76.0,580
800,1091938,2022-03-23T19:38:35,133.0,40.0,148.0,657
801,1091942,2022-03-23T19:40:57,33.0,90.0,43.0,554
802,1091946,2022-03-23T19:43:05,1.0,148.0,94.0,517
803,1091948,2022-03-23T19:45:41,,70.0,73.0,432
804,1091951,2022-03-23T19:46:57,,48.0,49.0,398
805,1091957,2022-03-23T19:47:11,40.0,98.0,121.0,501
806,1091968,2022-03-23T19:49:36,,36.0,126.0,478
807,1091970,2022-03-23T19:49:43,31.0,89.0,38.0,503
808,1091972,2022-03-23T19:50:24,81.0,56.0,55.0,511
809,1091981,2022-03-23T19:51:57,51.0,95.0,132.0,544
810,1091983,2022-03-23T19:52:56,89.0,46.0,45.0,522
811,1091985,2022-03-23T19:54:34,44.0,122.0,46.0,465
812,1091995,2022-03-23T19:55:32,120.0,90.0,184.0,580
813,1091998,2022-03-23T19:57:46,79.0,110.0,47.0,490
814,1092005,2022-03-23T19:59:20,156.0,30.0,40.0,528
815,1092003,2022-03-23T20:01:03,,44.0,104.0,388
816,1092009,2022-03-23T20:02:11,25.0,31.0,153.0,514
817,1092015,2022-03-23T20:02:44,26.0,78.0,162.0,639
818,1092017,2022-03-23T20:03:29,63.0,50.0,29.0,615
819,1092021,2022-03-23T20:06:17,,115.0,34.0,479
820,1092024,2022-03-23T20:07:18,59.0,23.0,36.0,446
821,1092028,2022-03-23T20:08:29,11.0,101.0,44.0,414
822,1092051,2022-03-23T20:09:00,83.0,59.0,286.0,669
823,1092054,2022-03-23T20:10:42,47.0,109.0,44.0,608
